legacy_detail_id,order_no,defect_code,symptom,critical_rank,quantity
bb9eba2e,QC26020407,,เปื้อนตัวยา / stain bulk,Minor,4
34175e1d,QC26020407,,คราบสกปรก/Dirty,Minor,3
541c8e95,QC26020407,,จุดสี /Colcr dct,Minor,2
345a95ba,QC26020407,,ฝุ่น/Dust,Minor,2
7ca5ceff,QC26020407,,เสียรูปทรง/Deform,Major,1
ba268f0c,QC26020408,,สีไม่ตรง STD./Color off Standard,Minor,200
763dfe56,QC26020409,,สีไม่ตรง STD./Color off Standard,Minor,200
c1d02a17,QC26020410,,ไม่เหมือน STD./ not same STD.,Minor,38
36c5b6e0,QC26020410,,โดนความร้อน/Has mark from heat,Minor,1
cd14cc5e,QC26020410,,ส่วนประกอบไม่ครบ/Missing components,Major,1
fca1797e,QC26030413,,งอ/Bend,Minor,23
235cb439,QC26030413,,ร้าว/crack,Minor,3
62231eb3,QC26030413,,แตก/broken,Minor,3
fc8163d5,QC26030421,,พิมพ์บาง/Printing too thin,Minor,500
ee357047,QC26030421,,ไม่เหมือน STD./ not same STD.,Major,2
b824366b,QC26030430,,แตก/broken,Minor,2
6732efb5,QC26030431,,ร้าว/crack,Minor,1
fb5292ac,QC26030433,,จุดสี /Colcr dct,Minor,7
b94cc4b6,QC26030443,,สีไม่ตรง STD./Color off Standard,Minor,400
2c4fd59f,QC26030443,,จุดสี /Colcr dct,Minor,4
a48338e6,QC26030444,,สีไม่ตรง STD./Color off Standard,Minor,400
530acb81,QC26030445,,สีไม่ตรง STD./Color off Standard,Minor,125
a6a215a0,QC26030447,,สีไม่ตรง STD./Color off Standard,Minor,315
7c7aa025,QC26030447,,ไม่เหมือน STD./ not same STD.,Minor,315
9a657767,QC26030447,,จุดสี /Colcr dct,Minor,5
c0ccb9ee,QC26030448,,ไม่เหมือน STD./ not same STD.,Major,80
8b4b7824,QC26030448,,สีไม่ตรง STD./Color off Standard,Minor,80
77c6738a,QC26030451,,สีไม่ตรง STD./Color off Standard,Minor,630
935a6f29,QC26030484,,จุดสี /Colcr dct,Minor,24
65f26c2e,QC26030489,,ไม่เหมือน STD./ not same STD.,Critical,125
224bde61,QC26030490,,สีไม่ตรง STD./Color off Standard,Minor,50
41164485,QC26030490,,ถลอก/Peel off,Minor,3
b1ee88ff,QC26030491,,สีไม่ตรง STD./Color off Standard,Minor,50
3271beed,QC26030501,,สีไม่ตรง STD./Color off Standard,Minor,200
28be934f,QC26030502,,ไม่เหมือน STD./ not same STD.,Minor,31
d16976aa,QC26030502,,จุดสี /Colcr dct,Minor,2
c1ad7b02,QC26030502,,เป็นเม็ด/Dot,Minor,1
7d8ce6ba,QC26030505,,ไม่เหมือน STD./ not same STD.,Major,80
7df85de9,QC26030506,,สีไม่ตรง STD./Color off Standard,Minor,500
c4996746,QC26030508,,สีไม่ตรง STD./Color off Standard,Minor,315
ec1435e8,QC26030509,,สีไม่ตรง STD./Color off Standard,Minor,200
69623f0d,QC26030510,,สีไม่ตรง STD./Color off Standard,Minor,200
6febd534,QC26030511,,สีไม่ตรง STD./Color off Standard,Minor,200
4c87bd0c,QC26030512,,สีไม่ตรง STD./Color off Standard,Minor,32
57cc3ff3,QC26030513,,สีไม่ตรง STD./Color off Standard,Minor,100
86f362b7,QC26030536,,รอยด่าง/stain spot,Minor,2
9de002cd,QC26030536,,จุดสี /Colcr dct,Minor,1
9783d847,QC26030537,,คราบสกปรก/Dirty,Minor,7
44da5a0b,QC26030537,,เปื้อนตัวยา / stain bulk,Minor,2
5ee1f5f1,QC26030558,,สีไม่ตรง STD./Color off Standard,Minor,80
4ff9b7d6,QC26030559,,ถลอก/Peel off,Minor,38
d1b7669c,QC26030559,,บุบ/Dent,Minor,3
c2faf7cf,QC26030559,,เป็นเม็ด/Dot,Minor,1
67d91cd1,QC26030561,,คราบกาว/glue stains,Minor,2
af89fbf3,QC26030561,,ถลอก/Peel off,Minor,2
448fd0ca,QC26030563,,สีไม่ตรง STD./Color off Standard,Minor,315
7043956d,QC26030564,,สีไม่ตรง STD./Color off Standard,Minor,315
40715a15,QC26030565,,308 สีไม่ตรง STD /Color off Standard,Minor,20
bbf242bf,QC26030566,,308 สีไม่ตรง STD /Color off Standard,Minor,20
4aa088a1,QC26040586,,356 เส้นผม/hair,Critical,1
7201e4b3,QC26040586,,324 เสียรูปทรง/Deform,Minor,2
d17d018a,QC26040586,,322 แหว่ง/chip,Minor,1
b4ea2d7b,QC26040587,,309 จุดสี/color dot,Minor,57
4fde83ae,QC26040588,,310 ฝุ่น/Dust,Minor,44
5513a14d,QC26040589,,356 เส้นผม/hair,Critical,1
62c3839f,QC26040589,,310 ฝุ่น/Dust,Minor,57
9ccceb58,QC26040589,,312 คราบสกปรก/Dirty,Minor,4
c06fc1f3,QC26040593,,310 ฝุ่น/Dust,Minor,46
a9ba9c77,QC26040593,,314 ผิวไม่เรียบ/Uneven sufface,Minor,31
625ab344,QC26040593,,310 ฝุ่น/Dust,Minor,3
240fdaf6,QC26040593,,121 ฉีกขาด/torn off,Minor,1
91bca439,QC26040593,,339 ไม่เหมือน STD./ not same STD.,Minor,1
827211ea,QC26040594,,314 ผิวไม่เรียบ/Uneven sufface,Minor,7
693fbadf,QC26040595,,321 พลาสติกยื่น/scrap plastic,Minor,38
402302eb,QC26040595,,310 ฝุ่น/Dust,Minor,3
fce4e9d0,QC26040595,,312 คราบสกปรก/Dirty,Minor,2
7a089792,QC26040596,,315 ฟองอากาศ/Bubble,Minor,75
b3dd837a,QC26040599,,315 ฟองอากาศ/Bubble,Minor,49
8e4d2f58,QC26040598,,315 ฟองอากาศ/Bubble,Minor,43
d2e10978,QC26040597,,339 ไม่เหมือน STD./ not same STD.,Minor,200
8e6c2684,QC26040605,12312,,Minor,9
54e6387d,QC26040605,12340,,Minor,2
0e7cf808,QC26040605,12309,,Minor,1
2a3c4739,QC26040606,12312,,Minor,41
ed4aed52,QC26040606,12340,,Minor,3
3d9c7edb,QC26040606,12309,,Minor,2
43d80773,QC26040607,12312,,Minor,7
9d85120f,QC26040607,12340,,Minor,3
428dd3e3,QC26040607,12309,,Minor,2
9b33c7ce,QC26040609,12308,,Minor,500
e4b8df79,QC26040610,12308,,Minor,500
64e7d551,QC26040611,13119,,Major,14
186190a2,QC26040611,13325,,Major,2
30a799c5,QC26040627,12308,,Minor,200
4460f138,QC26040628,"12308 , 12374",,Minor,200
02c22afa,QC26040629,"12308 , 12374",,Minor,309
7bc0b30a,QC26040629,"12308 , 12374 , 11010",พิมพ์แตก/Printing cracked,Minor,6
9302dac6,QC26040632,12374,,Minor,200
08f45b2e,QC26040633,12346,,Minor,7
1f432e98,QC26040633,11009,พิมพ์ถลอก/Printing Peel off,Minor,7
8c5ce54c,QC26040633,12304,,Minor,4
8cd17078,QC26040633,12307,,Minor,3
6fb5cca6,QC26040633,12316,,Minor,1
42f9b762,QC26040635,12313,,Minor,2
75cf301d,QC26040635,12309,,Minor,1
d00ab6c9,QC26040635,12304,,Minor,1
c743d39e,QC26040635,12324,,Major,1
db29dd41,QC26040636,12313,,Minor,5
845aeff9,QC26040636,12346,,Minor,1
346c6c64,QC26040636,12341,,Minor,1
ff0a309d,QC26040636,12327,,Minor,1
695729f6,QC26040636,12305,,Minor,1
e444e1cd,QC26040637,12340,,Minor,1
203dbdbe,QC26040637,12341,,Minor,1
3af709c1,QC26040639,12308,,Minor,200
f093f383,QC26040640,12308,,Minor,200
2f047292,QC26040644,12312,,Minor,2
4a8640fe,QC26040648,12308,,Minor,315
12471f8c,QC26040655,12308,,Minor,200
d4f8b791,QC26040656,"12308 , 12374",,Minor,200
a28fd1d8,QC26040657,12374,,Minor,268
1939990b,QC26040657,"12327 , 12374",,Minor,1
a2afe3cf,QC26040670,12308,,Minor,265
e382f50b,QC26040670,11018,พิมพ์ไม่สม่ำเสมอ,Minor,49
d126ae29,QC26040670,12321,,Minor,1
f87568ee,QC26040673,12308,,Minor,800
bd9874b4,QC26040688,12308,,Minor,50
8e7a96e5,QC26040688,12308,,Minor,15
39a3bddd,QC26040688,"12301 , 12308",,Minor,10
66cc7f54,QC26040688,"12309 , 12308",,Minor,5
8931e5c9,QC26040689,12308,,Minor,94
33c6cb67,QC26040689,"12308 , 12301",,Minor,25
4ebb4183,QC26040689,"12308 , 12309",,Minor,6
ed893b15,QC26040694,12339,,Critical,315
7f6dfbd1,QC26040696,12321,,Minor,38
92100a9d,QC26040697,12310,,Minor,53
ce282738,QC26040697,12314,,Minor,32
a8f8edde,QC26040697,12339,,Minor,4
3a699e08,QC26040697,12310,,Minor,3
c72fc811,QC26040697,12349,,Minor,1
efce5879,QC26040697,12312,,Minor,1
3d432a65,QC26040698,12339,,Critical,200
09fa2f6c,QC26040699,12339,ไม่เหมือน STD./ not same STD.,Critical,315
80e085a4,QC26040700,12321,,Minor,3
a284a67b,QC26040700,12304,,Minor,1
544356bb,QC26040700,12309,,Minor,1
fb740a0b,QC26040703,15308,สีไม่ตรง STD /Color off Standard,Minor,315
e3835212,QC26040704,15308,สีไม่ตรง STD /Color off Standard,Minor,200
c083ca85,QC26040705,15308,สีไม่ตรง STD /Color off Standard,Minor,630
bd34902b,QC26040706,"12327 , 15308","สีไม่ตรง STD /Color off Standard , รอยขีด/scratch mark",Minor,1
e44bf1f6,QC26040706,"11010 , 15308","พิมพ์แตก/Printing cracked , สีไม่ตรง STD /Color off Standard",Minor,1
d5e11bcf,QC26040706,15308,สีไม่ตรง STD /Color off Standard,Minor,628
4bba4a4b,QC26040707,15308,สีไม่ตรง STD /Color off Standard,Minor,630
e9367148,QC26040708,"12321 , 15308","สีไม่ตรง STD /Color off Standard , พลาสติกยื่น/scrap plastic",Minor,1
e6821350,QC26040708,15308,สีไม่ตรง STD /Color off Standard,Minor,629
6de78c70,QC26040709,15308,สีไม่ตรง STD /Color off Standard,Minor,627
f9a00c6c,QC26040709,"12310 , 15308","สีไม่ตรง STD /Color off Standard , ฝุ่น/Dust",Minor,3
7a79a8d5,QC26040711,12308,สีไม่ตรง STD /Color off Standard,Minor,41
f33610ec,QC26040714,12313,เป็นเม็ด/Dot,Minor,67
d1abc701,QC26040714,11009,พิมพ์ถลอก/Printing Peel off,Minor,34
b683f005,QC26040714,12327,รอยขีด/scratch mark,Minor,3
91108a1c,QC26040714,12332,ประกายเงิน/silver streak,Minor,2
f03dbc47,QC26040720,12318,รอยเส้น/Trace mark,Minor,24
a39127cd,QC26040720,12309,จุดสี/color dot,Minor,1
1383f170,QC26040722,12309,จุดสี/color dot,Minor,4
84dd9911,QC26040722,12327,รอยขีด/scratch mark,Minor,1
6b9c4df2,QC26040723,12327,รอยขีด/scratch mark,Minor,4
01a1f46d,QC26040723,12301,รอยด่าง/stain spot,Minor,1
4de9a187,QC26040723,12304,ถลอก/Peel off,Minor,1
239cbdeb,QC26040724,12327,รอยขีด/scratch mark,Minor,4
3a9a67f9,QC26040724,12322,แหว่ง/chip,Minor,1
b569be7b,QC26040725,12318,รอยเส้น/Trace mark,Minor,29
16522741,QC26040725,12309,จุดสี/color dot,Minor,3
e21bff38,QC26040725,12341,เปื้อนสี / stain color,Minor,1
b383f6d8,QC26040725,12304,ถลอก/Peel off,Minor,1
83648393,QC26040726,12318,รอยเส้น/Trace mark,Minor,26
e3fa6e42,QC26040726,12309,จุดสี/color dot,Minor,3
4b3d83d4,QC26040726,11010,พิมพ์แตก/Printing cracked,Minor,1
b9458736,QC26040726,12327,รอยขีด/scratch mark,Minor,1
61ef0507,QC26040729,14101,หมุนลงไม่สุด/can not spining all the way,Minor,27
a828c759,QC26040729,14107,ประกอบไม่สุด/Assembled not complete,Minor,2
9db25e77,QC26040732,12304,ถลอก/Peel off,Minor,6
10c9c939,QC26040732,12304,ถลอก/Peel off,Minor,3
46ba5543,QC26040732,"12304 , 14107","ประกอบไม่สุด/Assembled not complete , ถลอก/Peel off",Minor,2
67751c0a,QC26040734,12309,จุดสี/color dot,Minor,3
11bae063,QC26040735,12308,สีไม่ตรง STD /Color off Standard,Minor,597
44182263,QC26040735,"12308 , 12309","สีไม่ตรง STD /Color off Standard , จุดสี/color dot",Minor,33
29a36608,QC26040740,12308,สีไม่ตรง STD /Color off Standard,Minor,27
84933039,QC26040740,12341,เปื้อนสี / stain color,Minor,1
1b9b19e8,QC26040741,12308,สีไม่ตรง STD /Color off Standard,Minor,7
a3622205,QC26040742,12340,เปื้อนตัวยา / stain bulk,Minor,5
34ca7947,QC26040742,12312,คราบสกปรก/Dirty,Minor,4
db65799f,QC26040742,12313,เป็นเม็ด/Dot,Minor,1
27453987,QC26040742,12309,จุดสี/color dot,Minor,1
d39b7615,QC26040743,12308,สีไม่ตรง STD /Color off Standard,Major,595
80296862,QC26040743,"12308 , 12309","สีไม่ตรง STD /Color off Standard , จุดสี/color dot",Minor,35
f032895d,QC26040744,12340,เปื้อนตัวยา / stain bulk,Minor,16
c0d0f5fe,QC26040744,12312,คราบสกปรก/Dirty,Minor,2
39ef16e5,QC26040744,11010,พิมพ์แตก/Printing cracked,Minor,1
a509d51e,QC26040744,11004,พิมพ์ไม่ตรงตำแหน่ง/Printing not position,Minor,1
dfe6c9b2,QC26040745,15308,สีไม่ตรง STD /Color off Standard,Minor,164
81a265ef,QC26040745,"12308 , 12309","สีไม่ตรง STD /Color off Standard , จุดสี/color dot",Minor,31
9514bd4d,QC26040745,"12308 , 12312","สีไม่ตรง STD /Color off Standard , คราบสกปรก/Dirty",Minor,4
d9411b34,QC26040745,"12308 , 12340","สีไม่ตรง STD /Color off Standard , เปื้อนตัวยา / stain bulk",Minor,1
0916eca9,QC26040746,"12308 , 15308",สีไม่ตรง STD /Color off Standard,Minor,176
f08d9e95,QC26040746,"12308 , 15308 , 12309","สีไม่ตรง STD /Color off Standard , จุดสี/color dot",Minor,21
6322ea08,QC26040746,"12308 , 15308 , 12312","สีไม่ตรง STD /Color off Standard , คราบสกปรก/Dirty",Minor,3
b475dbdc,QC26040748,12308,สีไม่ตรง STD /Color off Standard,Minor,200
59efe6a5,QC26040751,12308,สีไม่ตรง STD /Color off Standard,Minor,200
fd2ec1d8,QC26040752,12308,สีไม่ตรง STD /Color off Standard,Minor,500
7ce225e3,QC26040753,12308,สีไม่ตรง STD /Color off Standard,Minor,200
2fd44179,QC26040754,12308,สีไม่ตรง STD /Color off Standard,Minor,200
9edf8599,QC26040755,12308,สีไม่ตรง STD /Color off Standard,Minor,200
44248199,QC26040756,12308,สีไม่ตรง STD /Color off Standard,Minor,200
3c5c7225,QC26040757,12308,สีไม่ตรง STD /Color off Standard,Minor,200
3fe48eab,QC26040758,12308,สีไม่ตรง STD /Color off Standard,Minor,200
bb751114,QC26040766,12304,ถลอก/Peel off,Minor,27
21d9a74f,QC26040766,12309,จุดสี/color dot,Minor,1
1ca3e35f,QC26040768,12339,ไม่เหมือน STD./ not same STD.,Minor,32
c53af889,QC26040768,12120,ห่าง/Gap,Minor,5
406eace2,QC26040768,12313,เป็นเม็ด/Dot,Minor,1
46cb9a03,QC26040768,12304,ถลอก/Peel off,Minor,1
00e2de82,QC26040768,12309,จุดสี/color dot,Minor,1
5c3e9c97,QC26040768,13100,หมุนมีเสียง/swirl has noise,Minor,12
571e74fb,QC26040769,12304,ถลอก/Peel off,Minor,4
a15fa048,QC26040769,12310,ฝุ่น/Dust,Minor,4
e4c17deb,QC26040769,12309,จุดสี/color dot,Minor,4
fb062b6b,QC26040769,12327,รอยขีด/scratch mark,Minor,1
9d9a7cda,QC26040769,12322,แหว่ง/chip,Minor,1
9d5a7f93,QC26040770,12304,ถลอก/Peel off,Minor,5
92027593,QC26040770,12304,ถลอก/Peel off,Minor,1
cbdbcabd,QC26040771,12339,ไม่เหมือน STD./ not same STD.,Critical,200
127dcf5a,QC26040772,12339,ไม่เหมือน STD./ not same STD.,Critical,200
672d38b0,QC26040773,12339,ไม่เหมือน STD./ not same STD.,Critical,200
8ddc7ecc,QC26040774,12339,ไม่เหมือน STD./ not same STD.,Critical,200
588d2394,QC26040779,12313,เป็นเม็ด/Dot,Minor,3
d359c1f5,QC26040779,12321,พลาสติกยื่น/scrap plastic,Minor,1
bf7014d7,QC26040781,12308,สีไม่ตรง STD /Color off Standard,Minor,312
d7630160,QC26040781,"12308 , 12309","สีไม่ตรง STD /Color off Standard , จุดสี/color dot",Minor,1
936ccd4b,QC26040781,"12308 , 12372","สีไม่ตรง STD /Color off Standard , โดนความร้อน/Has mark from heat",Minor,1
43dc60bb,QC26040781,"12308 , 12327","สีไม่ตรง STD /Color off Standard , รอยขีด/scratch mark",Minor,1
d5472088,QC26040783,12308,สีไม่ตรง STD /Color off Standard,Minor,315
e284b870,QC26040784,12308,สีไม่ตรง STD /Color off Standard,Minor,315
3369c7ed,QC26040785,12308,สีไม่ตรง STD /Color off Standard,Minor,315
0bd26037,QC26040787,12308,สีไม่ตรง STD /Color off Standard,Minor,969
fb9d4e2f,QC26040787,"12309 , 12308","สีไม่ตรง STD /Color off Standard , จุดสี/color dot",Minor,22
0fbf5298,QC26040787,"12327 , 12308","สีไม่ตรง STD /Color off Standard , รอยขีด/scratch mark",Minor,5
61b607f1,QC26040787,"12301 , 12308","รอยด่าง/stain spot , สีไม่ตรง STD /Color off Standard",Minor,4
87c878a7,QC26040788,12308,สีไม่ตรง STD /Color off Standard,Minor,5
f4bc4bb8,QC26040788,12324,เสียรูปทรง/Deform,Major,4
e26b844c,QC26040789,12309,จุดสี/color dot,Minor,7
bc1d4356,QC26040789,12310,ฝุ่น/Dust,Minor,3
1a1e6fe8,QC26040793,12339,ไม่เหมือน STD./ not same STD.,Minor,399
a1333938,QC26040793,"12309 , 12339","จุดสี/color dot , ไม่เหมือน STD./ not same STD.",Minor,1
d5c016a2,QC26040796,12309,จุดสี/color dot,Minor,4
4ca54f1c,QC26040796,12341,เปื้อนสี / stain color,Minor,4
17e1434b,QC26040797,12367,รอยกดทับ/Pressure marks,Minor,7
923717f8,QC26040797,12358,เป็นรู/A hole,Minor,4
9258d4fb,QC26040798,12321,พลาสติกยื่น/scrap plastic,Minor,6
bea099dd,QC26040798,12312,คราบสกปรก/Dirty,Minor,5
